ta,1913
biti,1883
jesti,1296
da,1136
in,1064
v,992
se,908
na,632
tudi,599
ne,574
za,558
ki,510
pa,409
jaz,356
s,294
tak,292
ker,255
ampak,254
skupnost,253
kot,247
o,246
kar,238
ali,228
še,228
nek,223
imeti,223
naroden,223
če,209
torej,208
gospoda,200
z,196
lahek,190
ves,180
on,175
lep,174
že,165
do,157
zadeva,143
potem,143
točka,142
področje,139
komisija,136
drug,136
tisti,135
vedeti,127
pri,126
kdo,122
zelo,121
sklep,120
sem,120
beseda,115
zdaj,115
sam,114
predlog,114
tukaj,113
iz,106
jezik,106
en,105
vprašanje,105
iti,102
vlada,101
stvar,98
predlagati,97
zakon,94
pač,92
meniti,91
ministrstvo,91
državen,87
ozir,86
slovenija,85
oda,85
razprava,84
danes,81
po,79
seja,78
zaradi,78
zato,78
–,78
kak,77
sredstvo,77
primer,75
reklo,75
seveda,73
k,72
kultura,72
italijanski,72
nekaj,72
zgolj,70
določen,69
hvala,69
gospa,68
velik,67
predvsem,67
sedaj,67
dejanski,66
del,66
sicer,65
ugotavljati,65
let,65
res,65
red,65
dober,64
bolj,62
kaj,62
kulturen,62
mora,61
verjeten,61
morati,60
vidik,60
tu,60
povedati,60
naprej,59
želeti,58
kateri,58
zveza,58
ko,58
dneven,57
naj,57
proračun,57
stran,56
priti,56
glede,55
država,55
predsednik,54
naš,54
javen,52
problem,52
kjer,51
treba,50
človek,50
svoj,49
program,49
madžarski,49
poudariti,48
govoriti,48
težava,48
območje,48
ti,47
žal,47
morda,47
pravi,46
ime,45
nič,45
ostal,45
žeti,45
1,44
leto,44
dva,44
evropski,43
dr,43
moj,43
član,42
odbor,42
člen,42
potreben,42
banka,42
več,42
narediti,42
strinjati,41
naslednji,41
politika,40
način,40
videti,39
nadaljevanje,39
pomemben,39
izvolitehvala,39
zadnji,39
izvajati,39
nedvomen,38
prav,38
sprejet,38
dejavnost,37
morala,37
vsebina,37
kljub,37
2,36
pravica,36
konec,36
bit,36
obstajati,35
prvi,35
nihče,35
izobraževanje,35
čas,35
republika,35
rebalans,35
göncz,35
moči,34
kontekst,34
stanje,34
smer,34
takšen,34
posebej,34
kakšen,34
vsebinski,34
poudarjati,34
skupina,34
dogajati,34
3,33
noben,33
tam,33
vsaj,33
glasovati,33
postavka,33
raven,33
uprava,32
upati,32
dediščina,32
konkreten,32
vedno,32
denar,32
skratka,32
dan,32
nekje,32
mera,32
avtohton,31
vendar,31
služba,31
kakorkoli,31
načrt,31
uredba,30
okvir,30
pristop,30
pred,30
gospod,30
deloven,30
odstavek,29
nit,29
si,29
dajati,29
izvoliti,29
dvojezičen,29
osnova,29
dejstvo,28
slovenski,28
trenutek,28
med,27
pomen,27
izvajanje,27
narodnosten,27
jasen,27
glasovanje,27
svet,27
vabiti,27
razumeti,27
mena,27
samoupraven,27
2015,27
smisel,27
prehajati,27
sploh,26
splošen,26
nekolik,26
upraven,26
prej,26
proti,26
mesec,26
povedan,26
podoben,26
omenjen,26
poročilo,26
sistem,26
zaključevati,25
podpreti,25
razlog,25
oseben,25
misliti,25
celoten,25
preprost,25
predstavnik,25
spremeniti,24
strokoven,24
podlaga,24
spoštovan,24
dodati,24
ugotoviti,23
preteklost,23
delovanje,23
dati,23
prisoten,23
kratek,23
skupaj,23
ja,23
pozdravljati,23
drugačen,23
celota,23
zbor,23
2014,23
telo,22
omeniti,22
unija,22
manj,22
ukrep,22
lepahvala,22
mnenje,22
kolega,22
razen,21
možnost,21
drugače,21
postopek,21
besedilo,21
finance,21
slab,21
živeti,21
lati,21
rešitev,21
dobiti,21
problematika,21
govor,21
tikati,21
šolstvo,21
razvoj,21
urad,21
nekateri,21
organ,21
vendarle,21
uvod,20
stavek,20
saj,20
amand,20
dolg,20
gospodarski,20
narodnost,20
breza,20
